ticket,fecha_venta,id_local,local,tipo_local,id_ciudad,ciudad,estado,pais,venta_ticket,item,id_estilo,id_medida,cantidad,estilo,medida,precio_lista,precio_venta,venta_item,costo_urinario,costo_venta,utilidad,id_tipo_calzado,tipo_calzado
104284,26/11/2020,19,THE GALLERIA,ESTÁNDAR,HOU,HOUSTON,TEXAS,ESTADOS UNIDOS,"$1,223.00",1,U002,21N,1,MINIMAL ECHO,21 NORMAL,1223.00,1223.00,1223.00,460.00,460.00,763.00, U ,UNISEX
13967,09/02/2020,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,221.00",1,D002,18M,1,TANGERINE,18 Y MEDIO,1328.00,1221.00,1221.00,386.00,386.00,835.00, D ,DAMA
23309,06/05/2020,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,221.00",1,D002,22N,1,TANGERINE,22 NORMAL,1328.00,1221.00,1221.00,386.00,386.00,835.00, D ,DAMA
46876,07/12/2020,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,221.00",1,D002,24N,1,TANGERINE,24 NORMAL,1328.00,1221.00,1221.00,386.00,386.00,835.00, D ,DAMA
57345,02/03/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,221.00",1,D001,24N,1,SPLEND MARNA,24 NORMAL,1272.00,1221.00,1221.00,397.00,397.00,824.00, D ,DAMA
58777,12/03/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,221.00",1,D001,25M,1,SPLEND MARNA,25 Y MEDIO,1272.00,1221.00,1221.00,397.00,397.00,824.00, D ,DAMA
65929,15/05/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,582.00",2,D003,22M,1,MERLE POINT,22 Y MEDIO,1357.00,1221.00,1221.00,442.00,442.00,779.00, D ,DAMA
76026,07/08/2021,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA,PUEBLA,MÉXICO,"$4,884.00",1,D002,22M,4,TANGERINE,22 Y MEDIO,1328.00,1221.00,4884.00,386.00,1544.00,3340.00, D ,DAMA
76351,09/08/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$3,663.00",1,D003,24M,3,MERLE POINT,24 Y MEDIO,1357.00,1221.00,3663.00,442.00,1326.00,2337.00, D ,DAMA
10633,07/01/2020,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,219.00",1,C001,22M,1,COMFORT VERONA,22 Y MEDIO,1311.00,1219.00,1219.00,393.00,393.00,826.00, C ,CABALLERO
21365,15/04/2020,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,218.00",1,C001,25N,1,COMFORT VERONA,25 NORMAL,1296.00,1218.00,1218.00,393.00,393.00,825.00, C ,CABALLERO
49671,29/12/2020,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,"$1,218.00",1,C001,26N,1,COMFORT VERONA,26 NORMAL,1296.00,1218.00,1218.00,393.00,393.00,825.00, C ,CABALLERO
61366,06/04/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,"$1,218.00",1,C001,20M,1,COMFORT VERONA,20 Y MEDIO,1296.00,1218.00,1218.00,393.00,393.00,825.00, C ,CABALLERO
19002,22/03/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,213.00",1,D006,24N,1,COLORFUL SPRING,24 NORMAL,1333.00,1213.00,1213.00,380.00,380.00,833.00, D ,DAMA
22591,28/04/2020,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,213.00",1,D006,21N,1,COLORFUL SPRING,21 NORMAL,1333.00,1213.00,1213.00,380.00,380.00,833.00, D ,DAMA
22715,30/04/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,213.00",1,D006,20M,1,COLORFUL SPRING,20 Y MEDIO,1333.00,1213.00,1213.00,380.00,380.00,833.00, D ,DAMA
27381,14/06/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,213.00",1,D006,19N,1,COLORFUL SPRING,19 NORMAL,1333.00,1213.00,1213.00,380.00,380.00,833.00, D ,DAMA
10477,05/01/2020,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,212.00",1,D003,24M,1,MERLE POINT,24 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
11401,15/01/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$2,484.00",1,D003,19N,1,MERLE POINT,19 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
11660,16/01/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,25M,1,MERLE POINT,25 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
14069,10/02/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,212.00",1,D003,20N,1,MERLE POINT,20 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
14958,19/02/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,21M,1,MERLE POINT,21 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
14989,20/02/2020,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,"$1,212.00",1,D003,26N,1,MERLE POINT,26 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
15136,22/02/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,20M,1,MERLE POINT,20 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
15160,22/02/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,212.00",1,D003,26M,1,MERLE POINT,26 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
16594,03/03/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$4,848.00",1,D003,24N,4,MERLE POINT,24 NORMAL,1212.00,1212.00,4848.00,442.00,1768.00,3080.00, D ,DAMA
17786,12/03/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,18N,1,MERLE POINT,18 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
18249,16/03/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,212.00",1,D003,18N,1,MERLE POINT,18 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
18287,16/03/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,424.00",1,D003,22M,2,MERLE POINT,22 Y MEDIO,1212.00,1212.00,2424.00,442.00,884.00,1540.00, D ,DAMA
18386,17/03/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,212.00",1,D003,25N,1,MERLE POINT,25 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
19857,31/03/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$2,424.00",1,D003,26M,1,MERLE POINT,26 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
19857,31/03/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$2,424.00",1,D003,26M,1,MERLE POINT,26 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
19909,01/04/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,212.00",1,D003,18N,1,MERLE POINT,18 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
19928,01/04/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,18N,1,MERLE POINT,18 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
19963,01/04/2020,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,21N,1,MERLE POINT,21 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
20499,06/04/2020,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,20M,1,MERLE POINT,20 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
20948,11/04/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,212.00",1,D003,25N,1,MERLE POINT,25 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
21079,12/04/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,22N,1,MERLE POINT,22 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
22156,23/04/2020,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$3,636.00",1,D003,21M,3,MERLE POINT,21 Y MEDIO,1212.00,1212.00,3636.00,442.00,1326.00,2310.00, D ,DAMA
23325,06/05/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,22M,1,MERLE POINT,22 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
24286,14/05/2020,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,25M,1,MERLE POINT,25 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
24503,17/05/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,212.00",1,D003,19N,1,MERLE POINT,19 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
24950,23/05/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,212.00",1,D003,23N,1,MERLE POINT,23 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
25190,26/05/2020,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,19N,1,MERLE POINT,19 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
25851,31/05/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,212.00",1,D003,21N,1,MERLE POINT,21 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
27337,12/06/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,212.00",1,D003,24N,1,MERLE POINT,24 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
28634,24/06/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,22M,1,MERLE POINT,22 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
28769,26/06/2020,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,"$1,212.00",1,D003,20N,1,MERLE POINT,20 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
29984,10/07/2020,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,212.00",1,D003,19N,1,MERLE POINT,19 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
30166,12/07/2020,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,"$1,212.00",1,D003,22N,1,MERLE POINT,22 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
30672,15/07/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,212.00",1,D003,21N,1,MERLE POINT,21 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
31189,22/07/2020,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,21M,1,MERLE POINT,21 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
31197,22/07/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,22M,1,MERLE POINT,22 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
32004,31/07/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,212.00",1,D003,23M,1,MERLE POINT,23 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
32657,07/08/2020,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,21M,1,MERLE POINT,21 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
33121,10/08/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,26M,1,MERLE POINT,26 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
34250,18/08/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,21M,1,MERLE POINT,21 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
35232,25/08/2020,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,20N,1,MERLE POINT,20 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
35802,29/08/2020,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,23N,1,MERLE POINT,23 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
36457,05/09/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,22N,1,MERLE POINT,22 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
37113,11/09/2020,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,212.00",1,D003,26M,1,MERLE POINT,26 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
37917,17/09/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,212.00",1,D003,25M,1,MERLE POINT,25 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
38841,23/09/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,212.00",1,D003,20N,1,MERLE POINT,20 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
39278,28/09/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,19N,1,MERLE POINT,19 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
41028,14/10/2020,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$4,848.00",1,D003,25N,4,MERLE POINT,25 NORMAL,1212.00,1212.00,4848.00,442.00,1768.00,3080.00, D ,DAMA
41563,20/10/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,212.00",1,D003,19M,1,MERLE POINT,19 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
42904,03/11/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,212.00",1,D003,26N,1,MERLE POINT,26 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
43264,06/11/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,212.00",1,D003,19M,1,MERLE POINT,19 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
43279,07/11/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,212.00",1,D003,25M,1,MERLE POINT,25 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
43503,09/11/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,21N,1,MERLE POINT,21 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
43533,09/11/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,24M,1,MERLE POINT,24 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
43589,10/11/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,212.00",1,D003,20M,1,MERLE POINT,20 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
44299,16/11/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,25M,1,MERLE POINT,25 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
44924,20/11/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,212.00",1,D003,22M,1,MERLE POINT,22 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
45454,27/11/2020,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,"$1,212.00",1,D003,20N,1,MERLE POINT,20 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
46077,01/12/2020,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,20M,1,MERLE POINT,20 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
46165,01/12/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,212.00",1,D003,19N,1,MERLE POINT,19 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
48100,15/12/2020,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,20M,1,MERLE POINT,20 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
48434,17/12/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,26M,1,MERLE POINT,26 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
48574,19/12/2020,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,23N,1,MERLE POINT,23 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
49056,23/12/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,18M,1,MERLE POINT,18 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
49546,27/12/2020,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,25M,1,MERLE POINT,25 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
50697,07/01/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,24M,1,MERLE POINT,24 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
50942,09/01/2021,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,20N,1,MERLE POINT,20 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
51309,12/01/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,26M,1,MERLE POINT,26 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
51734,16/01/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,27M,1,MERLE POINT,27 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
52756,25/01/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,212.00",1,D003,22M,1,MERLE POINT,22 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
53032,27/01/2021,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,"$1,212.00",1,D003,18N,1,MERLE POINT,18 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
53045,27/01/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,18M,1,MERLE POINT,18 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
53620,31/01/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,212.00",1,D003,22N,1,MERLE POINT,22 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
54154,05/02/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,212.00",1,D003,21N,1,MERLE POINT,21 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
54374,05/02/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,212.00",1,D003,25M,1,MERLE POINT,25 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
54434,06/02/2021,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,276.00",1,D003,26M,1,MERLE POINT,26 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
54695,08/02/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,21M,1,MERLE POINT,21 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
54840,10/02/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,26N,1,MERLE POINT,26 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
55409,14/02/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,212.00",1,D003,25N,1,MERLE POINT,25 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
55833,18/02/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,21M,1,MERLE POINT,21 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
56648,24/02/2021,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,"$1,212.00",1,D003,20M,1,MERLE POINT,20 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
56880,27/02/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,212.00",1,D003,24N,1,MERLE POINT,24 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
56966,27/02/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,212.00",1,D003,19N,1,MERLE POINT,19 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
57046,28/02/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$5,377.00",1,D003,25N,1,MERLE POINT,25 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
57046,28/02/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$5,377.00",2,D003,21M,1,MERLE POINT,21 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
57201,01/03/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,212.00",1,D003,27M,1,MERLE POINT,27 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
